AP_unit,bootstrap_replicates,candidate,candidate_mean_AP,candidate_seed_SD,centered_two_sided_bootstrap_p,ci95_high,ci95_low,condition,confidence_scope,control,control_mean_AP,control_seed_SD,effect_size_unit,endpoint,evidence_scope,group,holm_adjusted_p_full_280_cell_family,images,paired_difference,paired_seed_difference_SD,paired_seed_standardized_difference,primary_result,seed_ids,seeds,sequences,undefined_replicates,valid_replicates
fraction_0_to_1,10000,cure_without_temporal,0.27256558984586754,0.0076997699685928895,9.999000099990002e-05,-0.007494337778291005,-0.027842472028760445,factual,sequence_sampling_conditional_on_fixed_trained_seeds,modality_dropout,0.28747510492899486,0.014407506370965805,independent_training_seed_pooled_AP_not_frames,mean_seed_pooled_COCO_AP_difference,audited_exploratory_SEW_2D,night,0.027997200279972004,507,-0.0149095150831273,0.01701500128866781,-0.8762570645855438,False,"11,23,37,53,71",5,3,0,10000
fraction_0_to_1,10000,cure_without_temporal,0.27256558984586754,0.0076997699685928895,9.999000099990002e-05,-0.0028664990039807825,-0.019876342898513033,factual,sequence_sampling_conditional_on_fixed_trained_seeds,confidence_gate,0.2826134499228855,0.012119374987403207,independent_training_seed_pooled_AP_not_frames,mean_seed_pooled_COCO_AP_difference,audited_exploratory_SEW_2D,night,0.027997200279972004,507,-0.010047860077017978,0.016705510543688535,-0.6014697994856634,False,"11,23,37,53,71",5,3,0,10000
fraction_0_to_1,10000,cure_without_temporal,0.27256558984586754,0.0076997699685928895,0.5097490250974902,0.010803161245539428,-0.010893941580678912,factual,sequence_sampling_conditional_on_fixed_trained_seeds,cure_without_uncertainty,0.2755958651777428,0.008177360137990277,independent_training_seed_pooled_AP_not_frames,mean_seed_pooled_COCO_AP_difference,audited_exploratory_SEW_2D,night,1.0,507,-0.0030302753318752983,0.011211529522014249,-0.27028206329254556,False,"11,23,37,53,71",5,3,0,10000
fraction_0_to_1,10000,cure_without_temporal,0.27256558984586754,0.0076997699685928895,0.5500449955004499,0.003296650927675282,-0.002735880902311555,factual,sequence_sampling_conditional_on_fixed_trained_seeds,cure_without_signed_negative,0.2695362136634522,0.0043822747142810235,independent_training_seed_pooled_AP_not_frames,mean_seed_pooled_COCO_AP_difference,audited_exploratory_SEW_2D,night,1.0,507,0.0030293761824153444,0.008979153935060255,0.3373788003106571,False,"11,23,37,53,71",5,3,0,10000
fraction_0_to_1,10000,cure_without_temporal,1.8229902244556195e-05,2.8193017512204722e-05,0.4978502149785021,5.460964430161192e-05,-8.978891116172276e-06,camera_absent,sequence_sampling_conditional_on_fixed_trained_seeds,task_only_residual_controller,7.372961639035022e-06,1.4826641851759905e-05,independent_training_seed_pooled_AP_not_frames,mean_seed_pooled_COCO_AP_difference,audited_exploratory_SEW_2D,all,1.0,3151,1.0856940605521176e-05,3.533442630043896e-05,0.3072623993724302,False,"11,23,37,53,71",5,54,0,10000
fraction_0_to_1,10000,cure_without_temporal,1.8229902244556195e-05,2.8193017512204722e-05,0.48995100489951005,4.36782520985259e-05,-0.0004614179349400133,camera_absent,sequence_sampling_conditional_on_fixed_trained_seeds,camera_only,0.00011432935636674239,2.8941116103488643e-05,independent_training_seed_pooled_AP_not_frames,mean_seed_pooled_COCO_AP_difference,audited_exploratory_SEW_2D,all,1.0,3151,-9.609945412218617e-05,2.9600671659040744e-05,-3.2465295122056843,False,"11,23,37,53,71",5,54,0,10000
fraction_0_to_1,10000,cure_without_temporal,1.8229902244556195e-05,2.8193017512204722e-05,9.999000099990002e-05,-0.0025769836169735128,-0.003745086507386772,camera_absent,sequence_sampling_conditional_on_fixed_trained_seeds,radar_only,0.003041729964512388,0.00012466851329654042,independent_training_seed_pooled_AP_not_frames,mean_seed_pooled_COCO_AP_difference,audited_exploratory_SEW_2D,all,0.027997200279972004,3151,-0.003023500062267832,0.00011338448462429768,-26.665906471121467,False,"11,23,37,53,71",5,54,0,10000
fraction_0_to_1,10000,cure_without_temporal,1.8229902244556195e-05,2.8193017512204722e-05,0.5793420657934206,4.23268564932816e-05,-9.825200013313312e-05,camera_absent,sequence_sampling_conditional_on_fixed_trained_seeds,concat_fusion,3.186287758819541e-05,1.6812195944471885e-05,independent_training_seed_pooled_AP_not_frames,mean_seed_pooled_COCO_AP_difference,audited_exploratory_SEW_2D,all,1.0,3151,-1.3632975343639218e-05,1.605341995572346e-05,-0.8492256093243676,False,"11,23,37,53,71",5,54,0,10000
fraction_0_to_1,10000,cure_without_temporal,1.8229902244556195e-05,2.8193017512204722e-05,0.7047295270472953,4.8790442576315255e-05,-6.027972347412323e-05,camera_absent,sequence_sampling_conditional_on_fixed_trained_seeds,cross_attention,2.7871943991330123e-05,3.5225409006899335e-05,independent_training_seed_pooled_AP_not_frames,mean_seed_pooled_COCO_AP_difference,audited_exploratory_SEW_2D,all,1.0,3151,-9.642041746773929e-06,5.256666294564139e-05,-0.1834250303608707,False,"11,23,37,53,71",5,54,0,10000
fraction_0_to_1,10000,cure_without_temporal,1.8229902244556195e-05,2.8193017512204722e-05,0.2263773622637736,4.556965147869649e-05,-0.00012059376187200025,camera_absent,sequence_sampling_conditional_on_fixed_trained_seeds,matched_corruption_fusion,0.00011550884346399337,0.00012608634401012879,independent_training_seed_pooled_AP_not_frames,mean_seed_pooled_COCO_AP_difference,audited_exploratory_SEW_2D,all,1.0,3151,-9.727894121943715e-05,0.00010434670814820377,-0.9322665079311533,False,"11,23,37,53,71",5,54,0,10000
fraction_0_to_1,10000,cure_without_temporal,1.8229902244556195e-05,2.8193017512204722e-05,9.999000099990002e-05,-0.0021195456758331703,-0.003005223036034706,camera_absent,sequence_sampling_conditional_on_fixed_trained_seeds,modality_dropout,0.002463908929309179,0.00014644111201588688,independent_training_seed_pooled_AP_not_frames,mean_seed_pooled_COCO_AP_difference,audited_exploratory_SEW_2D,all,0.027997200279972004,3151,-0.002445679027064623,0.00015033560571727232,-16.268128999753216,False,"11,23,37,53,71",5,54,0,10000
fraction_0_to_1,10000,cure_without_temporal,1.8229902244556195e-05,2.8193017512204722e-05,0.8012198780121987,3.711479945730284e-05,-3.0826084337015195e-05,camera_absent,sequence_sampling_conditional_on_fixed_trained_seeds,confidence_gate,2.1989105288825648e-05,2.710330035640579e-05,independent_training_seed_pooled_AP_not_frames,mean_seed_pooled_COCO_AP_difference,audited_exploratory_SEW_2D,all,1.0,3151,-3.759203044269452e-06,2.5771996880850357e-05,-0.14586386385382086,False,"11,23,37,53,71",5,54,0,10000
fraction_0_to_1,10000,cure_without_temporal,1.8229902244556195e-05,2.8193017512204722e-05,0.45025497450254975,5.303211699315952e-05,-5.420784717727164e-06,camera_absent,sequence_sampling_conditional_on_fixed_trained_seeds,cure_without_uncertainty,6.969068481632109e-06,8.389622216384963e-06,independent_training_seed_pooled_AP_not_frames,mean_seed_pooled_COCO_AP_difference,audited_exploratory_SEW_2D,all,1.0,3151,1.1260833762924086e-05,3.384474764795051e-05,0.3327202755375247,False,"11,23,37,53,71",5,54,0,10000
fraction_0_to_1,10000,cure_without_temporal,1.8229902244556195e-05,2.8193017512204722e-05,0.708929107089291,4.493888980562258e-05,-6.861002340287272e-05,camera_absent,sequence_sampling_conditional_on_fixed_trained_seeds,cure_without_signed_negative,2.6864136413379476e-05,4.831859029982655e-05,independent_training_seed_pooled_AP_not_frames,mean_seed_pooled_COCO_AP_difference,audited_exploratory_SEW_2D,all,1.0,3151,-8.634234168823278e-06,2.0516224817977465e-05,-0.42084907167021673,False,"11,23,37,53,71",5,54,0,10000
fraction_0_to_1,10000,cure_without_temporal,8.498892795393444e-07,1.8980735283407196e-06,0.025197480251974803,-3.142387031738761e-08,-1.9466586988945375e-05,camera_absent,sequence_sampling_conditional_on_fixed_trained_seeds,task_only_residual_controller,1.0938307774171669e-05,2.4455864474659173e-05,independent_training_seed_pooled_AP_not_frames,mean_seed_pooled_COCO_AP_difference,audited_exploratory_SEW_2D,natural_adverse,1.0,871,-1.0088418494632326e-05,2.4998657076477904e-05,-0.4035584177089603,False,"11,23,37,53,71",5,11,0,10000
fraction_0_to_1,10000,cure_without_temporal,8.498892795393444e-07,1.8980735283407196e-06,0.2091790820917908,7.358984139231425e-07,-2.0582804438889745e-05,camera_absent,sequence_sampling_conditional_on_fixed_trained_seeds,camera_only,9.303786643593798e-06,4.41562163883394e-06,independent_training_seed_pooled_AP_not_frames,mean_seed_pooled_COCO_AP_difference,audited_exploratory_SEW_2D,natural_adverse,1.0,871,-8.453897364054453e-06,4.527978736830721e-06,-1.8670355704831796,False,"11,23,37,53,71",5,11,0,10000
fraction_0_to_1,10000,cure_without_temporal,8.498892795393444e-07,1.8980735283407196e-06,0.0011998800119988001,-0.0024405165958367547,-0.004540471406320162,camera_absent,sequence_sampling_conditional_on_fixed_trained_seeds,radar_only,0.0030243822143154867,0.00014810700274913439,independent_training_seed_pooled_AP_not_frames,mean_seed_pooled_COCO_AP_difference,audited_exploratory_SEW_2D,natural_adverse,0.27117288271172885,871,-0.003023532325035947,0.00014822282232577604,-20.398561284918625,False,"11,23,37,53,71",5,11,0,10000
fraction_0_to_1,10000,cure_without_temporal,8.498892795393444e-07,1.8980735283407196e-06,0.23477652234776522,6.243969120996911e-07,-3.569088319282348e-05,camera_absent,sequence_sampling_conditional_on_fixed_trained_seeds,concat_fusion,1.1372055345850516e-05,2.1892938116560703e-06,independent_training_seed_pooled_AP_not_frames,mean_seed_pooled_COCO_AP_difference,audited_exploratory_SEW_2D,natural_adverse,1.0,871,-1.052216606631117e-05,2.341140235664319e-06,-4.494462102705016,False,"11,23,37,53,71",5,11,0,10000
fraction_0_to_1,10000,cure_without_temporal,8.498892795393444e-07,1.8980735283407196e-06,0.11428857114288571,8.316593309029314e-07,-3.531256221079436e-06,camera_absent,sequence_sampling_conditional_on_fixed_trained_seeds,cross_attention,2.6360705939489115e-06,1.952036964887503e-06,independent_training_seed_pooled_AP_not_frames,mean_seed_pooled_COCO_AP_difference,audited_exploratory_SEW_2D,natural_adverse,1.0,871,-1.786181314409567e-06,2.975250365348758e-06,-0.6003465574569189,False,"11,23,37,53,71",5,11,0,10000
fraction_0_to_1,10000,cure_without_temporal,8.498892795393444e-07,1.8980735283407196e-06,0.10838916108389161,-1.8376159584496853e-07,-5.3047663268253656e-05,camera_absent,sequence_sampling_conditional_on_fixed_trained_seeds,matched_corruption_fusion,1.9827077143309646e-05,3.5546632080274577e-05,independent_training_seed_pooled_AP_not_frames,mean_seed_pooled_COCO_AP_difference,audited_exploratory_SEW_2D,natural_adverse,1.0,871,-1.89771878637703e-05,3.612904488522155e-05,-0.5252612662210965,False,"11,23,37,53,71",5,11,0,10000
fraction_0_to_1,10000,cure_without_temporal,8.498892795393444e-07,1.8980735283407196e-06,9.999000099990002e-05,-0.0020656132567051584,-0.003393820965729182,camera_absent,sequence_sampling_conditional_on_fixed_trained_seeds,modality_dropout,0.0025464017700974092,0.00015495389200710253,independent_training_seed_pooled_AP_not_frames,mean_seed_pooled_COCO_AP_difference,audited_exploratory_SEW_2D,natural_adverse,0.027997200279972004,871,-0.00254555188081787,0.0001551688631505607,-16.405043055241794,False,"11,23,37,53,71",5,11,0,10000
fraction_0_to_1,10000,cure_without_temporal,8.498892795393444e-07,1.8980735283407196e-06,0.055594440555944404,-1.0027622366442717e-06,-2.4877991964166372e-05,camera_absent,sequence_sampling_conditional_on_fixed_trained_seeds,confidence_gate,1.232028623816433e-05,2.0119357980729425e-05,independent_training_seed_pooled_AP_not_frames,mean_seed_pooled_COCO_AP_difference,audited_exploratory_SEW_2D,natural_adverse,1.0,871,-1.1470396958624985e-05,1.831219760348644e-05,-0.6263801432789884,False,"11,23,37,53,71",5,11,0,10000
fraction_0_to_1,10000,cure_without_temporal,8.498892795393444e-07,1.8980735283407196e-06,0.42285771422857715,1.048813679985293e-06,-5.586065307829696e-06,camera_absent,sequence_sampling_conditional_on_fixed_trained_seeds,cure_without_uncertainty,2.414108971069035e-06,5.395100612573603e-06,independent_training_seed_pooled_AP_not_frames,mean_seed_pooled_COCO_AP_difference,audited_exploratory_SEW_2D,natural_adverse,1.0,871,-1.5642196915296905e-06,6.151349104902313e-06,-0.25428888278883194,False,"11,23,37,53,71",5,11,0,10000
fraction_0_to_1,10000,cure_without_temporal,8.498892795393444e-07,1.8980735283407196e-06,0.029497050294970503,1.2603985901043903e-06,0.0,camera_absent,sequence_sampling_conditional_on_fixed_trained_seeds,cure_without_signed_negative,6.636052345180899e-08,1.483866414607139e-07,independent_training_seed_pooled_AP_not_frames,mean_seed_pooled_COCO_AP_difference,audited_exploratory_SEW_2D,natural_adverse,1.0,871,7.835287560875354e-07,1.9403622701148715e-06,0.4038053966289242,False,"11,23,37,53,71",5,11,0,10000
fraction_0_to_1,10000,cure_without_temporal,2.264808549691172e-05,3.0341887322058775e-05,0.33136686331366866,6.47115399335395e-05,-5.571583917405069e-06,camera_absent,sequence_sampling_conditional_on_fixed_trained_seeds,task_only_residual_controller,5.646044005546674e-06,9.54654274418355e-06,independent_training_seed_pooled_AP_not_frames,mean_seed_pooled_COCO_AP_difference,audited_exploratory_SEW_2D,non_adverse,1.0,2280,1.7002041491365046e-05,3.340220075807894e-05,0.5090096192914111,False,"11,23,37,53,71",5,43,0,10000
fraction_0_to_1,10000,cure_without_temporal,2.264808549691172e-05,3.0341887322058775e-05,0.5633436656334366,4.529562014665908e-05,-0.0005534621896439265,camera_absent,sequence_sampling_conditional_on_fixed_trained_seeds,camera_only,0.00012078058074679254,2.2760370518015255e-05,independent_training_seed_pooled_AP_not_frames,mean_seed_pooled_COCO_AP_difference,audited_exploratory_SEW_2D,non_adverse,1.0,2280,-9.813249524988081e-05,3.070051508621384e-05,-3.196444586493192,False,"11,23,37,53,71",5,43,0,10000
fraction_0_to_1,10000,cure_without_temporal,2.264808549691172e-05,3.0341887322058775e-05,9.999000099990002e-05,-0.0025678929939108573,-0.004052716951470427,camera_absent,sequence_sampling_conditional_on_fixed_trained_seeds,radar_only,0.0031921277938021303,0.0001680609229955346,independent_training_seed_pooled_AP_not_frames,mean_seed_pooled_COCO_AP_difference,audited_exploratory_SEW_2D,non_adverse,0.027997200279972004,2280,-0.0031694797083052185,0.00015594206195163025,-20.32472617482973,False,"11,23,37,53,71",5,43,0,10000
fraction_0_to_1,10000,cure_without_temporal,2.264808549691172e-05,3.0341887322058775e-05,0.49235076492350766,4.8416255416581154e-05,-0.00013862971381570707,camera_absent,sequence_sampling_conditional_on_fixed_trained_seeds,concat_fusion,5.000482300624168e-05,2.6304846235659946e-05,independent_training_seed_pooled_AP_not_frames,mean_seed_pooled_COCO_AP_difference,audited_exploratory_SEW_2D,non_adverse,1.0,2280,-2.7356737509329967e-05,2.9230062778674047e-05,-0.935911007666024,False,"11,23,37,53,71",5,43,0,10000
fraction_0_to_1,10000,cure_without_temporal,2.264808549691172e-05,3.0341887322058775e-05,0.5184481551844815,4.908235487990279e-05,-8.417213392641903e-05,camera_absent,sequence_sampling_conditional_on_fixed_trained_seeds,cross_attention,4.910385904172916e-05,5.4362611061292826e-05,independent_training_seed_pooled_AP_not_frames,mean_seed_pooled_COCO_AP_difference,audited_exploratory_SEW_2D,non_adverse,1.0,2280,-2.6455773544817444e-05,7.419477202040553e-05,-0.3565719365987324,False,"11,23,37,53,71",5,43,0,10000
fraction_0_to_1,10000,cure_without_temporal,2.264808549691172e-05,3.0341887322058775e-05,0.2221777822217778,4.6105473845835406e-05,-0.00013114705546255636,camera_absent,sequence_sampling_conditional_on_fixed_trained_seeds,matched_corruption_fusion,0.0001244664565061056,0.00012643504213666286,independent_training_seed_pooled_AP_not_frames,mean_seed_pooled_COCO_AP_difference,audited_exploratory_SEW_2D,non_adverse,1.0,2280,-0.00010181837100919383,9.928910522643475e-05,-1.0254737493805683,False,"11,23,37,53,71",5,43,0,10000
fraction_0_to_1,10000,cure_without_temporal,2.264808549691172e-05,3.0341887322058775e-05,9.999000099990002e-05,-0.0020924343540967977,-0.0033164477914725504,camera_absent,sequence_sampling_conditional_on_fixed_trained_seeds,modality_dropout,0.002577136167590314,0.00017020044283127495,independent_training_seed_pooled_AP_not_frames,mean_seed_pooled_COCO_AP_difference,audited_exploratory_SEW_2D,non_adverse,0.027997200279972004,2280,-0.002554488082093402,0.0001692219763069129,-15.095486637388058,False,"11,23,37,53,71",5,43,0,10000
fraction_0_to_1,10000,cure_without_temporal,2.264808549691172e-05,3.0341887322058775e-05,0.5473452654734526,3.5369958986434445e-05,-5.050219951905207e-05,camera_absent,sequence_sampling_conditional_on_fixed_trained_seeds,confidence_gate,3.286489927123631e-05,4.220710290332377e-05,independent_training_seed_pooled_AP_not_frames,mean_seed_pooled_COCO_AP_difference,audited_exploratory_SEW_2D,non_adverse,1.0,2280,-1.0216813774324587e-05,3.106702685679047e-05,-0.32886358329108817,False,"11,23,37,53,71",5,43,0,10000
fraction_0_to_1,10000,cure_without_temporal,2.264808549691172e-05,3.0341887322058775e-05,0.39846015398460155,6.006587100996624e-05,-5.401467974913388e-06,camera_absent,sequence_sampling_conditional_on_fixed_trained_seeds,cure_without_uncertainty,9.198647718182562e-06,1.1508999421027173e-05,independent_training_seed_pooled_AP_not_frames,mean_seed_pooled_COCO_AP_difference,audited_exploratory_SEW_2D,non_adverse,1.0,2280,1.3449437778729157e-05,3.889853396923067e-05,0.34575693236582816,False,"11,23,37,53,71",5,43,0,10000
fraction_0_to_1,10000,cure_without_temporal,2.264808549691172e-05,3.0341887322058775e-05,0.597940205979402,4.5106320139644406e-05,-9.155902026916355e-05,camera_absent,sequence_sampling_conditional_on_fixed_trained_seeds,cure_without_signed_negative,3.9924260303474636e-05,7.383727307204813e-05,independent_training_seed_pooled_AP_not_frames,mean_seed_pooled_COCO_AP_difference,audited_exploratory_SEW_2D,non_adverse,1.0,2280,-1.727617480656291e-05,4.657300059825543e-05,-0.37094828730468477,False,"11,23,37,53,71",5,43,0,10000
fraction_0_to_1,10000,cure_without_temporal,1.45602795573675e-06,3.255777486167428e-06,1.0,1.326025459688826e-06,-6.000600060006e-06,camera_absent,sequence_sampling_conditional_on_fixed_trained_seeds,task_only_residual_controller,1.45602795573675e-06,3.255777486167428e-06,independent_training_seed_pooled_AP_not_frames,mean_seed_pooled_COCO_AP_difference,audited_exploratory_SEW_2D,rain,1.0,182,0.0,5.147836205493211e-06,0.0,False,"11,23,37,53,71",5,4,0,10000
fraction_0_to_1,10000,cure_without_temporal,1.45602795573675e-06,3.255777486167428e-06,0.646035396460354,1.4232354184249985e-06,-6.01183163953584e-05,camera_absent,sequence_sampling_conditional_on_fixed_trained_seeds,camera_only,1.0046047226519192e-05,8.957332023273305e-06,independent_training_seed_pooled_AP_not_frames,mean_seed_pooled_COCO_AP_difference,audited_exploratory_SEW_2D,rain,1.0,182,-8.59001927078244e-06,9.65623602357838e-06,-0.8895825712842482,False,"11,23,37,53,71",5,4,0,10000
fraction_0_to_1,10000,cure_without_temporal,1.45602795573675e-06,3.255777486167428e-06,9.999000099990002e-05,-0.002884867666162531,-0.0057508427791001125,camera_absent,sequence_sampling_conditional_on_fixed_trained_seeds,radar_only,0.0033911844335827363,0.00022554447670139748,independent_training_seed_pooled_AP_not_frames,mean_seed_pooled_COCO_AP_difference,audited_exploratory_SEW_2D,rain,0.027997200279972004,182,-0.0033897284056269997,0.0002247535599874797,-15.081978705101848,False,"11,23,37,53,71",5,4,0,10000
fraction_0_to_1,10000,cure_without_temporal,1.45602795573675e-06,3.255777486167428e-06,0.5527447255274472,1.4156855441517715e-06,-8.200412411590108e-05,camera_absent,sequence_sampling_conditional_on_fixed_trained_seeds,concat_fusion,3.175817390320053e-05,2.6754442332794665e-05,independent_training_seed_pooled_AP_not_frames,mean_seed_pooled_COCO_AP_difference,audited_exploratory_SEW_2D,rain,1.0,182,-3.030214594746378e-05,2.4652389753780184e-05,-1.2291768161266097,False,"11,23,37,53,71",5,4,0,10000
fraction_0_to_1,10000,cure_without_temporal,1.45602795573675e-06,3.255777486167428e-06,0.6817318268173183,1.5628064321223466e-06,-1.1508342952521852e-05,camera_absent,sequence_sampling_conditional_on_fixed_trained_seeds,cross_attention,3.0201121702714986e-06,3.054074957881628e-06,independent_training_seed_pooled_AP_not_frames,mean_seed_pooled_COCO_AP_difference,audited_exploratory_SEW_2D,rain,1.0,182,-1.564084214534748e-06,4.759701391954594e-06,-0.32860973530367826,False,"11,23,37,53,71",5,4,0,10000
fraction_0_to_1,10000,cure_without_temporal,1.45602795573675e-06,3.255777486167428e-06,1.0,3.071026705648233e-07,-1.3751375137513752e-07,camera_absent,sequence_sampling_conditional_on_fixed_trained_seeds,matched_corruption_fusion,1.45602795573675e-06,3.255777486167428e-06,independent_training_seed_pooled_AP_not_frames,mean_seed_pooled_COCO_AP_difference,audited_exploratory_SEW_2D,rain,1.0,182,0.0,5.147836205493211e-06,0.0,False,"11,23,37,53,71",5,4,0,10000
fraction_0_to_1,10000,cure_without_temporal,1.45602795573675e-06,3.255777486167428e-06,9.999000099990002e-05,-0.002003938675556997,-0.004341699772278966,camera_absent,sequence_sampling_conditional_on_fixed_trained_seeds,modality_dropout,0.0024244030962799553,0.00028740977142661803,independent_training_seed_pooled_AP_not_frames,mean_seed_pooled_COCO_AP_difference,audited_exploratory_SEW_2D,rain,0.027997200279972004,182,-0.0024229470683242186,0.0002890722899639039,-8.3818032805108,False,"11,23,37,53,71",5,4,0,10000
fraction_0_to_1,10000,cure_without_temporal,1.45602795573675e-06,3.255777486167428e-06,0.3407659234076592,0.0,-1.1470242328100212e-05,camera_absent,sequence_sampling_conditional_on_fixed_trained_seeds,confidence_gate,3.2204550242258264e-06,4.323968663210738e-06,independent_training_seed_pooled_AP_not_frames,mean_seed_pooled_COCO_AP_difference,audited_exploratory_SEW_2D,rain,1.0,182,-1.7644270684890768e-06,1.6366835516144388e-06,-1.0780502234220113,False,"11,23,37,53,71",5,4,0,10000
fraction_0_to_1,10000,cure_without_temporal,1.45602795573675e-06,3.255777486167428e-06,0.31096890310968905,1.7526452715843216e-06,0.0,camera_absent,sequence_sampling_conditional_on_fixed_trained_seeds,cure_without_uncertainty,1.0669170365312393e-07,2.3856990200364776e-07,independent_training_seed_pooled_AP_not_frames,mean_seed_pooled_COCO_AP_difference,audited_exploratory_SEW_2D,rain,1.0,182,1.349336252083626e-06,3.3234572203485713e-06,0.4060037974378093,False,"11,23,37,53,71",5,4,0,10000
fraction_0_to_1,10000,cure_without_temporal,1.45602795573675e-06,3.255777486167428e-06,0.31096890310968905,1.9040365575019041e-06,0.0,camera_absent,sequence_sampling_conditional_on_fixed_trained_seeds,cure_without_signed_negative,0.0,0.0,independent_training_seed_pooled_AP_not_frames,mean_seed_pooled_COCO_AP_difference,audited_exploratory_SEW_2D,rain,1.0,182,1.45602795573675e-06,3.255777486167428e-06,0.4472135954999579,False,"11,23,37,53,71",5,4,0,10000
fraction_0_to_1,10000,cure_without_temporal,8.192792800173688e-09,1.8319641626759213e-08,0.21587841215878412,0.0,-1.2237828178422235e-05,camera_absent,sequence_sampling_conditional_on_fixed_trained_seeds,task_only_residual_controller,3.2000911761656714e-06,7.155621404103697e-06,independent_training_seed_pooled_AP_not_frames,mean_seed_pooled_COCO_AP_difference,audited_exploratory_SEW_2D,snow,1.0,182,-3.1918983833654973e-06,7.160223285485325e-06,-0.445781961832933,False,"11,23,37,53,71",5,4,0,10000
fraction_0_to_1,10000,cure_without_temporal,8.192792800173688e-09,1.8319641626759213e-08,0.5484451554844516,8.400840084008401e-08,-5.938596967067767e-07,camera_absent,sequence_sampling_conditional_on_fixed_trained_seeds,camera_only,1.7043862994836727e-07,9.444120554374702e-08,independent_training_seed_pooled_AP_not_frames,mean_seed_pooled_COCO_AP_difference,audited_exploratory_SEW_2D,snow,1.0,182,-1.622458371481936e-07,1.0510588419887069e-07,-1.5436418083045522,False,"11,23,37,53,71",5,4,0,10000
fraction_0_to_1,10000,cure_without_temporal,8.192792800173688e-09,1.8319641626759213e-08,9.999000099990002e-05,-0.0032294791746010692,-0.009918682032957744,camera_absent,sequence_sampling_conditional_on_fixed_trained_seeds,radar_only,0.0055846306317573514,0.0004623864002037723,independent_training_seed_pooled_AP_not_frames,mean_seed_pooled_COCO_AP_difference,audited_exploratory_SEW_2D,snow,0.027997200279972004,182,-0.005584622438964551,0.0004623813367837294,-12.077958158541893,False,"11,23,37,53,71",5,4,0,10000
fraction_0_to_1,10000,cure_without_temporal,8.192792800173688e-09,1.8319641626759213e-08,0.2074792520747925,8.400840084008401e-08,-1.6737654464455313e-06,camera_absent,sequence_sampling_conditional_on_fixed_trained_seeds,concat_fusion,5.579093088606887e-07,7.001707961506857e-07,independent_training_seed_pooled_AP_not_frames,mean_seed_pooled_COCO_AP_difference,audited_exploratory_SEW_2D,snow,1.0,182,-5.49716516060515e-07,6.844172874994809e-07,-0.8031891159104187,False,"11,23,37,53,71",5,4,0,10000
fraction_0_to_1,10000,cure_without_temporal,8.192792800173688e-09,1.8319641626759213e-08,0.5905409459054095,8.400840084008401e-08,-2.4267132595612505e-07,camera_absent,sequence_sampling_conditional_on_fixed_trained_seeds,cross_attention,5.64480621380268e-08,1.2622170413876005e-07,independent_training_seed_pooled_AP_not_frames,mean_seed_pooled_COCO_AP_difference,audited_exploratory_SEW_2D,snow,1.0,182,-4.8255269337853114e-08,1.3199884869837318e-07,-0.36557341078117933,False,"11,23,37,53,71",5,4,0,10000
fraction_0_to_1,10000,cure_without_temporal,8.192792800173688e-09,1.8319641626759213e-08,0.04559544045595441,-2.681996194155401e-07,-1.1001100110011e-06,camera_absent,sequence_sampling_conditional_on_fixed_trained_seeds,matched_corruption_fusion,5.44321463322049e-07,1.145647526774608e-06,independent_training_seed_pooled_AP_not_frames,mean_seed_pooled_COCO_AP_difference,audited_exploratory_SEW_2D,snow,1.0,182,-5.361286705218753e-07,1.1506487940672087e-06,-0.465935977412201,False,"11,23,37,53,71",5,4,0,10000
fraction_0_to_1,10000,cure_without_temporal,8.192792800173688e-09,1.8319641626759213e-08,0.0032996700329967,-0.0015222957068675982,-0.007551598387269676,camera_absent,sequence_sampling_conditional_on_fixed_trained_seeds,modality_dropout,0.004069928790362004,0.0005211551928864884,independent_training_seed_pooled_AP_not_frames,mean_seed_pooled_COCO_AP_difference,audited_exploratory_SEW_2D,snow,0.7391260873912608,182,-0.004069920597569204,0.0005211663849269795,-7.809253849208711,False,"11,23,37,53,71",5,4,0,10000
fraction_0_to_1,10000,cure_without_temporal,8.192792800173688e-09,1.8319641626759213e-08,0.1601839816018398,-1.1321886905671699e-07,-3.983415107877889e-05,camera_absent,sequence_sampling_conditional_on_fixed_trained_seeds,confidence_gate,9.433880863578374e-06,1.834845699989895e-05,independent_training_seed_pooled_AP_not_frames,mean_seed_pooled_COCO_AP_difference,audited_exploratory_SEW_2D,snow,1.0,182,-9.4256880707782e-06,1.8353730805055745e-05,-0.5135570620977935,False,"11,23,37,53,71",5,4,0,10000
fraction_0_to_1,10000,cure_without_temporal,8.192792800173688e-09,1.8319641626759213e-08,0.132986701329867,0.0,-1.5956214252718609e-06,camera_absent,sequence_sampling_conditional_on_fixed_trained_seeds,cure_without_uncertainty,6.296511323103283e-07,1.3788842789190498e-06,independent_training_seed_pooled_AP_not_frames,mean_seed_pooled_COCO_AP_difference,audited_exploratory_SEW_2D,snow,1.0,182,-6.214583395101546e-07,1.3832868350695128e-06,-0.4492620935548231,False,"11,23,37,53,71",5,4,0,10000
